25 chi2: 0.674045
26 chi2: 0.933689
27 chi2: 0.320923
28 chi2: 241.126
31 chi2: 0.947414
32 chi2: 0.821839
33 chi2: 0.25491
34 chi2: 0.0456584
37 chi2: 0.493047
38 chi2: 1.28478
39 chi2: 8.3986
40 chi2: 1.23832
43 chi2: 0.389149
44 chi2: 0.748109
45 chi2: 0.758761
46 chi2: 0.557617
49 chi2: 0.707063
50 chi2: 0.887872
51 chi2: 0.803583
52 chi2: 1.4294
55 chi2: 166.836
56 chi2: 172.606
58 chi2: 1.01222
62 chi2: 0.90708
64 chi2: 0.587542
67 chi2: 181.34
68 chi2: 150.336
69 chi2: 1.26433
70 chi2: 0.183129
79 chi2: 0.47253
80 chi2: 161.683
81 chi2: 1.2857
85 chi2: 0.328798
86 chi2: 0.27148
87 chi2: 1.52734
88 chi2: 0.359236
91 chi2: 0.180121
92 chi2: 0.810175
93 chi2: 0.571648
94 chi2: 0.178419
97 chi2: 0.592187
98 chi2: 1.10529
99 chi2: 34.3132
100 chi2: 0.297531
103 chi2: 0.755953
104 chi2: 0.569316
105 chi2: 1.02893
106 chi2: 0.527263
109 chi2: 0.548159
110 chi2: 2.23007
111 chi2: 0.764883
112 chi2: 0.997278
115 chi2: 1.10656
116 chi2: 0.56971
117 chi2: 0.706248
118 chi2: 0.464804
121 chi2: 0.571821
122 chi2: 0.389578
123 chi2: 0.766661
124 chi2: 2.58665
127 chi2: 0.474876
128 chi2: 0.67008
129 chi2: 2.49907
130 chi2: 0.461416
133 chi2: 0.320199
134 chi2: 0.434541
135 chi2: 0.719018
136 chi2: 0.644239
139 chi2: 1.25018
140 chi2: 2.91887
141 chi2: 1.44274
146 chi2: 0.467561
148 chi2: 0.761318
151 chi2: 0.845258
152 chi2: 1.27944
153 chi2: 0.460798
154 chi2: 0.557583
157 chi2: 0.450476
158 chi2: 0.435001
159 chi2: 0.50908
160 chi2: 0.603357
163 chi2: 17.364
164 chi2: 0.761615
165 chi2: 1.63821
166 chi2: 0.448235
200 chi2: 0.0212253
201 chi2: 13.0682
202 chi2: 0.141711
203 chi2: 0.234534
204 chi2: 0.611776
205 chi2: 928.182
206 chi2: 3.56674
207 chi2: 1.27566
208 chi2: 0.144763
209 chi2: 1.77186
210 chi2: 0.937389
211 chi2: 3.37801
212 chi2: 0.614343
213 chi2: 0.143799
214 chi2: 7.02587
215 chi2: 6.88186
216 chi2: 906.752
217 chi2: 3.30691
218 chi2: 0.481607
219 chi2: 1.88041
